"id_reserva","codigo_reserva","fecha_reserva","fecha_checkin_programado","fecha_checkout_programado","adultos","ninos","infantes","monto_total_reserva","nombre_propiedad","tipo_propiedad","nombre_ciudad","nombre_pais","nombres","apellidos","email","telefono","nombre_segmento","nombre_motivo","tipo_habitacion","numero_habitacion","nombre_canal","nombre_estado","total_factura","monto_pago","nombre_metodo","total_servicio","nombre_servicio"
398,"RES000398","2025-06-01 10:00:00","2025-07-10","2025-07-13",3,0,0,521.61,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60003182","Corporativo","Negocios","Doble","220","Walk In","Completada",521.61,521.61,"Tarjeta Débito",44.07,"Estacionamiento"
635,"RES000635","2025-02-15 10:00:00","2025-02-21","2025-02-27",2,0,0,1617.93,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60009065","Corporativo","Negocios","Familiar","339","Call Center","Completada",1617.93,1617.93,"Tarjeta Crédito",15.82,"Lavandería"
635,"RES000635","2025-02-15 10:00:00","2025-02-21","2025-02-27",2,0,0,1617.93,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60009065","Corporativo","Negocios","Familiar","339","Call Center","Completada",1617.93,1617.93,"Tarjeta Crédito",42.71,"Restaurante"
635,"RES000635","2025-02-15 10:00:00","2025-02-21","2025-02-27",2,0,0,1617.93,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60009065","Corporativo","Negocios","Familiar","339","Call Center","Completada",1617.93,1617.93,"Tarjeta Crédito",206.79,"Spa"
388,"RES000388","2025-06-05 10:00:00","2025-07-04","2025-07-09",3,1,0,682.52,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60000592","Corporativo","Negocios","Doble","417","Web Directa","Completada",682.52,682.52,"Tarjeta Débito",44.07,"Estacionamiento"
388,"RES000388","2025-06-05 10:00:00","2025-07-04","2025-07-09",3,1,0,682.52,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60000592","Corporativo","Negocios","Doble","417","Web Directa","Completada",682.52,682.52,"Tarjeta Débito",22.60,"Lavandería"
165,"RES000165","2025-09-19 10:00:00","2025-12-04","2025-12-08",2,0,0,307.36,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60009435","Corporativo","Negocios","Sencilla","102","Agencia Mayorista","Confirmada",307.36,122.94,"Convenio Empresa",76.84,"Traslado"
56,"RES000056","2025-03-25 10:00:00","2025-05-21","2025-05-24",3,1,0,598.90,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60003404","Turista","Vacaciones","Doble","414","Convenio Empresa","Completada",598.90,598.90,"Transferencia",88.14,"Tour"
56,"RES000056","2025-03-25 10:00:00","2025-05-21","2025-05-24",3,1,0,598.90,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60003404","Turista","Vacaciones","Doble","414","Convenio Empresa","Completada",598.90,598.90,"Transferencia",76.84,"Traslado"
56,"RES000056","2025-03-25 10:00:00","2025-05-21","2025-05-24",3,1,0,598.90,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60003404","Turista","Vacaciones","Doble","414","Convenio Empresa","Completada",598.90,598.90,"Transferencia",64.41,"Estacionamiento"
151,"RES000151","2025-09-19 10:00:00","2025-11-20","2025-11-22",1,0,0,749.19,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60005809","Familiar","Visita Familiar","Familiar","338","Agencia Mayorista","Completada",749.19,749.19,"Transferencia",186.45,"Spa"
151,"RES000151","2025-09-19 10:00:00","2025-11-20","2025-11-22",1,0,0,749.19,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60005809","Familiar","Visita Familiar","Familiar","338","Agencia Mayorista","Completada",749.19,749.19,"Transferencia",88.14,"Tour"
820,"RES000820","2026-02-22 10:00:00","2026-03-05","2026-03-10",1,1,0,469.23,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60001480","Turista","Vacaciones","Sencilla","405","Booking","Completada",469.23,469.23,"Efectivo",44.07,"Estacionamiento"
820,"RES000820","2026-02-22 10:00:00","2026-03-05","2026-03-10",1,1,0,469.23,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60001480","Turista","Vacaciones","Sencilla","405","Booking","Completada",469.23,469.23,"Efectivo",22.60,"Lavandería"
620,"RES000620","2024-11-09 10:00:00","2025-01-29","2025-02-01",1,1,0,792.98,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60005180","Turista","Vacaciones","Suite","435","Agencia Mayorista","Completada",792.98,792.98,"Efectivo",88.14,"Tour"
620,"RES000620","2024-11-09 10:00:00","2025-01-29","2025-02-01",1,1,0,792.98,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60005180","Turista","Vacaciones","Suite","435","Agencia Mayorista","Completada",792.98,792.98,"Efectivo",76.84,"Traslado"
620,"RES000620","2024-11-09 10:00:00","2025-01-29","2025-02-01",1,1,0,792.98,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60005180","Turista","Vacaciones","Suite","435","Agencia Mayorista","Completada",792.98,792.98,"Efectivo",57.97,"Estacionamiento"
894,"RES000894","2026-04-23 10:00:00","2026-07-17","2026-07-18",2,2,0,170.63,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60009546","Familiar","Visita Familiar","Doble","224","Call Center","Completada",170.63,170.63,"Transferencia",61.02,"Restaurante"
245,"RES000245","2026-03-08 10:00:00","2026-05-13","2026-05-19",2,0,0,608.73,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60007955","Corporativo","Negocios","Doble","122","Convenio Empresa","Confirmada",608.73,243.49,"Transferencia",22.60,"Lavandería"
205,"RES000205","2026-01-27 10:00:00","2026-02-22","2026-02-24",2,0,0,402.17,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60008695","Corporativo","Negocios","Doble","112","Expedia","Confirmada",402.17,160.87,"Tarjeta Crédito",206.79,"Spa"
67,"RES000067","2025-03-29 10:00:00","2025-06-05","2025-06-07",3,0,0,507.37,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60006253","Grupo","Evento","Doble","317","Agencia Mayorista","Completada",507.37,507.37,"Efectivo",186.45,"Spa"
67,"RES000067","2025-03-29 10:00:00","2025-06-05","2025-06-07",3,0,0,507.37,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60006253","Grupo","Evento","Doble","317","Agencia Mayorista","Completada",507.37,507.37,"Efectivo",88.14,"Tour"
325,"RES000325","2024-12-13 10:00:00","2025-02-07","2025-02-09",2,0,0,335.61,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60006475","Corporativo","Negocios","Sencilla","102","Web Directa","Confirmada",335.61,134.24,"Tarjeta Débito",206.79,"Spa"
895,"RES000895","2026-05-01 10:00:00","2026-07-26","2026-07-28",2,0,0,477.09,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60009805","Corporativo","Negocios","Doble","324","Walk In","Completada",477.09,477.09,"Convenio Empresa",167.81,"Spa"
895,"RES000895","2026-05-01 10:00:00","2026-07-26","2026-07-28",2,0,0,477.09,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60009805","Corporativo","Negocios","Doble","324","Walk In","Completada",477.09,477.09,"Convenio Empresa",88.14,"Tour"
673,"RES000673","2025-03-11 10:00:00","2025-04-24","2025-04-26",2,0,0,437.31,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60007807","Turista","Vacaciones","Sencilla","109","Booking","Completada",437.31,437.31,"Tarjeta Crédito",206.79,"Spa"
673,"RES000673","2025-03-11 10:00:00","2025-04-24","2025-04-26",2,0,0,437.31,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60007807","Turista","Vacaciones","Sencilla","109","Booking","Completada",437.31,437.31,"Tarjeta Crédito",94.92,"Tour"
334,"RES000334","2024-12-29 10:00:00","2025-03-04","2025-03-09",2,0,0,445.90,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60008806","Familiar","Visita Familiar","Sencilla","204","Call Center","Completada",445.90,445.90,"Efectivo",64.41,"Estacionamiento"
334,"RES000334","2024-12-29 10:00:00","2025-03-04","2025-03-09",2,0,0,445.90,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60008806","Familiar","Visita Familiar","Sencilla","204","Call Center","Completada",445.90,445.90,"Efectivo",14.24,"Lavandería"
558,"RES000558","2026-05-07 10:00:00","2026-05-26","2026-05-27",3,2,0,159.67,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60000222","Corporativo","Negocios","Doble","220","Call Center","Completada",159.67,159.67,"Efectivo",61.02,"Restaurante"
540,"RES000540","2026-05-03 10:00:00","2026-05-04","2026-05-05",1,2,1,152.15,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60006660","Turista","Vacaciones","Doble","415","Booking","Completada",152.15,152.15,"Tarjeta Crédito",47.46,"Restaurante"
168,"RES000168","2025-10-13 10:00:00","2025-12-31","2026-01-01",3,2,1,132.21,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60000212","Corporativo","Negocios","Sencilla","402","Convenio Empresa","Completada",132.21,132.21,"Tarjeta Crédito",47.46,"Restaurante"
471,"RES000471","2025-11-18 10:00:00","2025-12-10","2025-12-14",1,0,0,1012.48,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60000989","Familiar","Visita Familiar","Familiar","338","Expedia","Completada",1012.48,1012.48,"Convenio Empresa",63.28,"Traslado"
598,"RES000598","2026-06-16 10:00:00","2026-08-14","2026-08-19",3,0,0,989.88,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60000582","Corporativo","Negocios","Suite","230","Web Directa","Completada",989.88,989.88,"Tarjeta Débito",64.41,"Estacionamiento"
598,"RES000598","2026-06-16 10:00:00","2026-08-14","2026-08-19",3,0,0,989.88,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60000582","Corporativo","Negocios","Suite","230","Web Directa","Completada",989.88,989.88,"Tarjeta Débito",15.82,"Lavandería"
287,"RES000287","2026-08-01 10:00:00","2026-08-19","2026-08-25",3,0,0,1415.89,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60007733","Grupo","Evento","Suite","332","Convenio Empresa","Completada",1415.89,1415.89,"Tarjeta Crédito",15.82,"Lavandería"
287,"RES000287","2026-08-01 10:00:00","2026-08-19","2026-08-25",3,0,0,1415.89,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60007733","Grupo","Evento","Suite","332","Convenio Empresa","Completada",1415.89,1415.89,"Tarjeta Crédito",47.46,"Restaurante"
287,"RES000287","2026-08-01 10:00:00","2026-08-19","2026-08-25",3,0,0,1415.89,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60007733","Grupo","Evento","Suite","332","Convenio Empresa","Completada",1415.89,1415.89,"Tarjeta Crédito",206.79,"Spa"
167,"RES000167","2025-10-05 10:00:00","2025-12-22","2025-12-28",3,0,0,743.09,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60009953","Grupo","Evento","Sencilla","302","Walk In","Completada",743.09,743.09,"Efectivo",14.24,"Lavandería"
167,"RES000167","2025-10-05 10:00:00","2025-12-22","2025-12-28",3,0,0,743.09,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60009953","Grupo","Evento","Sencilla","302","Walk In","Completada",743.09,743.09,"Efectivo",47.46,"Restaurante"
167,"RES000167","2025-10-05 10:00:00","2025-12-22","2025-12-28",3,0,0,743.09,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60009953","Grupo","Evento","Sencilla","302","Walk In","Completada",743.09,743.09,"Efectivo",206.79,"Spa"
277,"RES000277","2026-07-08 10:00:00","2026-07-16","2026-07-18",3,0,0,647.49,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60005143","Grupo","Evento","Suite","130","Agencia Mayorista","Completada",647.49,647.49,"Efectivo",206.79,"Spa"
277,"RES000277","2026-07-08 10:00:00","2026-07-16","2026-07-18",3,0,0,647.49,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60005143","Grupo","Evento","Suite","130","Agencia Mayorista","Completada",647.49,647.49,"Efectivo",94.92,"Tour"
290,"RES000290","2026-07-28 10:00:00","2026-08-18","2026-08-21",1,0,0,720.77,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60008510","Turista","Vacaciones","Suite","233","Web Directa","Completada",720.77,720.77,"Convenio Empresa",94.92,"Tour"
290,"RES000290","2026-07-28 10:00:00","2026-08-18","2026-08-21",1,0,0,720.77,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60008510","Turista","Vacaciones","Suite","233","Web Directa","Completada",720.77,720.77,"Convenio Empresa",63.28,"Traslado"
290,"RES000290","2026-07-28 10:00:00","2026-08-18","2026-08-21",1,0,0,720.77,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60008510","Turista","Vacaciones","Suite","233","Web Directa","Completada",720.77,720.77,"Convenio Empresa",44.07,"Estacionamiento"
300,"RES000300","2024-12-09 10:00:00","2025-01-09","2025-01-10",1,2,1,212.72,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60001100","Turista","Vacaciones","Suite","435","Walk In","Completada",212.72,212.72,"Convenio Empresa",42.71,"Restaurante"
367,"RES000367","2025-05-08 10:00:00","2025-05-16","2025-05-18",3,0,0,507.37,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60006253","Grupo","Evento","Doble","312","Web Directa","Completada",507.37,507.37,"Efectivo",186.45,"Spa"
367,"RES000367","2025-05-08 10:00:00","2025-05-16","2025-05-18",3,0,0,507.37,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60006253","Grupo","Evento","Doble","312","Web Directa","Completada",507.37,507.37,"Efectivo",88.14,"Tour"
588,"RES000588","2026-06-20 10:00:00","2026-08-08","2026-08-09",3,2,1,247.47,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60007992","Corporativo","Negocios","Suite","427","Convenio Empresa","Completada",247.47,247.47,"Tarjeta Débito",47.46,"Restaurante"
439,"RES000439","2025-07-19 10:00:00","2025-10-07","2025-10-09",3,0,0,647.72,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60002701","Turista","Vacaciones","Suite","330","Call Center","Completada",647.72,647.72,"Efectivo",186.45,"Spa"
439,"RES000439","2025-07-19 10:00:00","2025-10-07","2025-10-09",3,0,0,647.72,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60002701","Turista","Vacaciones","Suite","330","Call Center","Completada",647.72,647.72,"Efectivo",79.33,"Tour"
206,"RES000206","2026-02-04 10:00:00","2026-03-03","2026-03-06",3,0,0,423.75,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60008954","Turista","Vacaciones","Doble","212","Web Directa","Confirmada",423.75,169.50,"Tarjeta Débito",94.92,"Tour"
46,"RES000046","2025-03-01 10:00:00","2025-04-17","2025-04-22",3,0,0,612.46,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60000814","Turista","Vacaciones","Doble","212","Agencia Mayorista","Confirmada",612.46,244.98,"Convenio Empresa",64.41,"Estacionamiento"
586,"RES000586","2026-06-04 10:00:00","2026-07-21","2026-07-26",3,0,0,974.06,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60007474","Turista","Vacaciones","Suite","227","Call Center","Confirmada",974.06,389.62,"Tarjeta Crédito",64.41,"Estacionamiento"
572,"RES000572","2026-06-04 10:00:00","2026-07-07","2026-07-10",1,1,0,591.22,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60003848","Turista","Vacaciones","Doble","423","Call Center","Completada",591.22,591.22,"Efectivo",88.14,"Tour"
572,"RES000572","2026-06-04 10:00:00","2026-07-07","2026-07-10",1,1,0,591.22,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60003848","Turista","Vacaciones","Doble","423","Call Center","Completada",591.22,591.22,"Efectivo",69.16,"Traslado"
572,"RES000572","2026-06-04 10:00:00","2026-07-07","2026-07-10",1,1,0,591.22,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60003848","Turista","Vacaciones","Doble","423","Call Center","Completada",591.22,591.22,"Efectivo",64.41,"Estacionamiento"
32,"RES000032","2025-03-01 10:00:00","2025-04-03","2025-04-06",1,1,0,477.20,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60008288","Turista","Vacaciones","Sencilla","408","Agencia Mayorista","Completada",477.20,477.20,"Transferencia",88.14,"Tour"
32,"RES000032","2025-03-01 10:00:00","2025-04-03","2025-04-06",1,1,0,477.20,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60008288","Turista","Vacaciones","Sencilla","408","Agencia Mayorista","Completada",477.20,477.20,"Transferencia",76.84,"Traslado"
32,"RES000032","2025-03-01 10:00:00","2025-04-03","2025-04-06",1,1,0,477.20,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60008288","Turista","Vacaciones","Sencilla","408","Agencia Mayorista","Completada",477.20,477.20,"Transferencia",57.97,"Estacionamiento"
53,"RES000053","2025-03-01 10:00:00","2025-04-24","2025-04-30",2,0,0,868.41,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60002627","Turista","Vacaciones","Doble","114","Agencia Mayorista","Completada",868.41,868.41,"Efectivo",22.60,"Lavandería"
